Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Booking_Datetime,Is_Cancelled_Customer,Is_Cancelled_Driver,Is_Incomplete,Region,Country,Is_Cancelled
2025-12-04,12:55:23,T4915392,Completed,C9210503,Auto,Kanhaiya Nagar,Cyber Hub,,Nan,,Nan,,Nan,93.0,32.61,3.9,4.1,Upi,2025-12-04T12:55:23.000Z,0,0,0,India,,0
2025-08-25,09:19:23,T5370168,Completed,C5599228,Auto,Ghitorni Village,Rajouri Garden,,Nan,,Nan,,Nan,299.0,47.03,4.5,4.1,Upi,2025-08-25T09:19:23.000Z,0,0,0,India,,0
2025-11-06,08:50:05,T4382316,Completed,C2678418,Auto,Ghitorni Village,Sultanpur,,Nan,,Nan,,Nan,72.0,42.17,4.7,4.1,Upi,2025-11-06T08:50:05.000Z,0,0,0,India,,0
2025-06-02,19:47:08,T5262309,Completed,C7190685,Auto,India Gate,Saidulajab,,Nan,,Nan,,Nan,531.0,11.65,3.0,4.1,Upi,2025-06-02T19:47:08.000Z,0,0,0,India,,0
2025-02-05,08:45:24,T7835491,Completed,C3575500,Auto,Gurgaon Sector 56,New Colony,,Nan,,Nan,,Nan,230.0,12.32,5.0,4.1,Upi,2025-02-05T08:45:24.000Z,0,0,0,India,,0
2025-08-08,19:46:58,T8112317,Completed,C5092661,Auto,Lok Kalyan Marg,India Gate,,Nan,,Nan,,Nan,355.0,35.91,3.7,4.1,Upi,2025-08-08T19:46:58.000Z,0,0,0,India,,0
2025-11-19,05:47:42,T1222900,Completed,C4540167,Auto,Moti Nagar,Kalkaji,,Nan,,Nan,,Nan,836.0,46.26,4.7,4.1,Upi,2025-11-19T05:47:42.000Z,0,0,0,India,,0
2025-03-02,21:03:19,T5658921,Completed,C9183722,Auto,Kadarpur,Arjangarh,,Nan,,Nan,,Nan,136.0,36.49,4.9,4.1,Upi,2025-03-02T21:03:19.000Z,0,0,0,India,,0
2025-04-27,17:55:49,T7009227,Completed,C4320722,Auto,Chanakyapuri,Rk Puram,,Nan,,Nan,,Nan,1624.0,34.22,3.1,4.1,Upi,2025-04-27T17:55:49.000Z,0,0,0,India,,0
2025-01-11,09:10:22,T3854252,Completed,C5749305,Auto,Maidan Garhi,Sonipat,,Nan,,Nan,,Nan,790.0,48.07,4.8,4.1,Upi,2025-01-11T09:10:22.000Z,0,0,0,India,,0
2025-03-07,18:30:45,T5862178,Completed,C4388124,Auto,Subhash Chowk,Karol Bagh,,Nan,,Nan,,Nan,1275.0,6.77,3.9,4.1,Upi,2025-03-07T18:30:45.000Z,0,0,0,India,,0
2025-06-15,22:02:07,T9655143,Completed,C2892286,Auto,Janakpuri,Udyog Vihar,,Nan,,Nan,,Nan,504.0,15.52,3.7,4.1,Upi,2025-06-15T22:02:07.000Z,0,0,0,India,,0
2025-11-26,17:59:57,T2236874,Completed,C2799968,Auto,Mandi House,Jhilmil,,Nan,,Nan,,Nan,399.0,48.14,3.8,4.1,Upi,2025-11-26T17:59:57.000Z,0,0,0,India,,0
2025-04-05,15:16:35,T2239595,Completed,C2313851,Auto,Dlf Phase 3,Iffco Chowk,,Nan,,Nan,,Nan,151.0,49.87,5.0,4.1,Upi,2025-04-05T15:16:35.000Z,0,0,0,India,,0
2025-02-09,19:36:28,T6781701,Completed,C7386066,Auto,Rajiv Nagar,Kherki Daula Toll,,Nan,,Nan,,Nan,604.0,40.85,4.8,4.1,Upi,2025-02-09T19:36:28.000Z,0,0,0,India,,0
2025-11-07,20:02:04,T2464268,Completed,C6261764,Auto,Indirapuram,Vasant Kunj,,Nan,,Nan,,Nan,276.0,36.33,4.5,4.1,Upi,2025-11-07T20:02:04.000Z,0,0,0,India,,0
2025-04-18,06:06:09,T2075285,Completed,C5381731,Auto,Uttam Nagar,Delhi Gate,,Nan,,Nan,,Nan,489.0,49.81,4.9,4.1,Upi,2025-04-18T06:06:09.000Z,0,0,0,India,,0
2025-08-04,09:04:05,T8117958,Completed,C4693783,Auto,Mehrauli,Barakhamba Road,,Nan,,Nan,,Nan,735.0,42.81,4.0,4.1,Upi,2025-08-04T09:04:05.000Z,0,0,0,India,,0
2025-11-29,12:26:31,T4787313,Completed,C6669633,Auto,Akshardham,Vinobapuri,,Nan,,Nan,,Nan,114.0,34.25,4.0,4.1,Upi,2025-11-29T12:26:31.000Z,0,0,0,India,,0
2025-01-17,21:57:40,T3878024,Completed,C7629308,Auto,Sohna Road,Central Secretariat,,Nan,,Nan,,Nan,904.0,42.88,4.9,4.1,Upi,2025-01-17T21:57:40.000Z,0,0,0,India,,0
2025-02-23,09:56:14,T9840087,Completed,C7955357,Auto,Ashok Vihar,Jahangirpuri,,Nan,,Nan,,Nan,388.0,25.87,3.0,4.1,Upi,2025-02-23T09:56:14.000Z,0,0,0,India,,0
2025-06-16,23:57:28,T1211052,Completed,C1048248,Auto,Aiims,Jama Masjid,,Nan,,Nan,,Nan,230.0,28.28,4.5,4.1,Upi,2025-06-16T23:57:28.000Z,0,0,0,India,,0
2025-10-26,19:07:09,T7572513,Completed,C4899618,Auto,Moolchand,Okhla,,Nan,,Nan,,Nan,1025.0,13.74,4.7,4.1,Upi,2025-10-26T19:07:09.000Z,0,0,0,India,,0
2025-01-12,14:04:03,T7823599,Completed,C6948507,Auto,Ashok Park Main,Badshahpur,,Nan,,Nan,,Nan,55.0,6.32,3.9,4.1,Upi,2025-01-12T14:04:03.000Z,0,0,0,India,,0
2025-03-24,17:12:36,T6297864,Completed,C2642155,Auto,Chandni Chowk,Govindpuri,,Nan,,Nan,,Nan,746.0,40.69,4.5,4.1,Upi,2025-03-24T17:12:36.000Z,0,0,0,India,,0
2025-10-03,22:35:53,T9169870,Completed,C6321799,Auto,Rohini East,Dwarka Sector 21,,Nan,,Nan,,Nan,98.0,39.77,4.7,4.1,Upi,2025-10-03T22:35:53.000Z,0,0,0,India,,0
2025-01-11,13:29:40,T8774111,Completed,C6051567,Auto,Netaji Subhash Place,Noida Film City,,Nan,,Nan,,Nan,196.0,31.81,4.9,4.1,Upi,2025-01-11T13:29:40.000Z,0,0,0,India,,0
2025-10-15,10:13:07,T7869469,Completed,C9063009,Auto,Laxmi Nagar,Jasola,,Nan,,Nan,,Nan,147.0,47.21,3.0,4.1,Upi,2025-10-15T10:13:07.000Z,0,0,0,India,,0
2025-11-09,08:03:25,T6616799,Completed,C4722868,Auto,Lajpat Nagar,Palam Vihar,,Nan,,Nan,,Nan,117.0,18.95,4.8,4.1,Upi,2025-11-09T08:03:25.000Z,0,0,0,India,,0
2025-03-14,19:51:25,T9558123,Completed,C3248600,Auto,Bhiwadi,Tilak Nagar,,Nan,,Nan,,Nan,396.0,38.6,3.4,4.1,Upi,2025-03-14T19:51:25.000Z,0,0,0,India,,0
2025-05-10,04:19:50,T7350356,Completed,C4764844,Auto,Ignou Road,Kashmere Gate Isbt,,Nan,,Nan,,Nan,244.0,32.83,3.7,4.1,Upi,2025-05-10T04:19:50.000Z,0,0,0,India,,0
2025-04-05,08:46:03,T3564141,Completed,C6420714,Auto,Mundka,Kherki Daula Toll,,Nan,,Nan,,Nan,164.0,32.83,4.5,4.1,Upi,2025-04-05T08:46:03.000Z,0,0,0,India,,0
2025-05-29,21:13:48,T4009337,Completed,C7122204,Auto,Govindpuri,Jama Masjid,,Nan,,Nan,,Nan,457.0,20.51,4.9,4.1,Upi,2025-05-29T21:13:48.000Z,0,0,0,India,,0
2025-11-26,15:12:05,T4353890,Completed,C9189086,Auto,Pataudi Chowk,Kaushambi,,Nan,,Nan,,Nan,184.0,15.3,3.8,4.1,Upi,2025-11-26T15:12:05.000Z,0,0,0,India,,0
2025-07-16,10:44:24,T8473045,Completed,C6421787,Auto,Manesar,Ashram,,Nan,,Nan,,Nan,88.0,3.49,4.8,4.1,Upi,2025-07-16T10:44:24.000Z,0,0,0,India,,0
2025-03-10,19:02:06,T6812214,Completed,C1600445,Auto,Bahadurgarh,Gwal Pahari,,Nan,,Nan,,Nan,781.0,18.9,3.9,4.1,Upi,2025-03-10T19:02:06.000Z,0,0,0,India,,0
2025-10-29,17:53:42,T1119075,Completed,C7583499,Auto,Shivaji Park,Rohini West,,Nan,,Nan,,Nan,990.0,46.69,5.0,4.1,Upi,2025-10-29T17:53:42.000Z,0,0,0,India,,0
2025-03-06,05:35:54,T7135398,Completed,C4123124,Auto,Manesar,Panipat,,Nan,,Nan,,Nan,62.0,10.25,3.6,4.1,Upi,2025-03-06T05:35:54.000Z,0,0,0,India,,0
2025-11-06,19:31:55,T7266986,Completed,C6713016,Auto,Rajiv Chowk,Aiims,,Nan,,Nan,,Nan,495.0,35.53,3.0,4.1,Upi,2025-11-06T19:31:55.000Z,0,0,0,India,,0
2025-02-22,10:01:43,T9282828,Completed,C4263910,Auto,Bhiwadi,Gwal Pahari,,Nan,,Nan,,Nan,821.0,47.47,3.7,4.1,Upi,2025-02-22T10:01:43.000Z,0,0,0,India,,0
2025-02-20,11:52:07,T8934833,Completed,C8690027,Auto,Mehrauli,Huda City Centre,,Nan,,Nan,,Nan,204.0,38.56,4.0,4.1,Upi,2025-02-20T11:52:07.000Z,0,0,0,India,,0
2025-05-25,15:41:22,T7298552,Completed,C1794008,Auto,Chanakyapuri,Panipat,,Nan,,Nan,,Nan,1191.0,45.47,4.8,4.1,Upi,2025-05-25T15:41:22.000Z,0,0,0,India,,0
2025-05-22,10:17:37,T8176527,Completed,C1456468,Auto,Dilshad Garden,Gurgaon Railway Station,,Nan,,Nan,,Nan,112.0,12.43,3.8,4.1,Upi,2025-05-22T10:17:37.000Z,0,0,0,India,,0
2025-03-15,21:39:29,T7483669,Completed,C5694301,Auto,Vidhan Sabha,Hauz Khas,,Nan,,Nan,,Nan,373.0,39.74,3.8,4.1,Upi,2025-03-15T21:39:29.000Z,0,0,0,India,,0
2025-04-02,11:14:34,T3260032,Completed,C8767309,Auto,Kadarpur,Noida Sector 18,,Nan,,Nan,,Nan,97.0,7.88,3.0,4.1,Upi,2025-04-02T11:14:34.000Z,0,0,0,India,,0
2025-10-23,07:01:07,T2265269,Completed,C5468865,Auto,Seelampur,Dilshad Garden,,Nan,,Nan,,Nan,419.0,35.65,3.4,4.1,Upi,2025-10-23T07:01:07.000Z,0,0,0,India,,0
2025-06-05,16:12:04,T5482968,Completed,C2671880,Auto,Barakhamba Road,Sadar Bazar Gurgaon,,Nan,,Nan,,Nan,128.0,32.73,3.5,4.1,Upi,2025-06-05T16:12:04.000Z,0,0,0,India,,0
2025-12-18,10:02:09,T6772425,Completed,C6327589,Auto,Jahangirpuri,Rohini East,,Nan,,Nan,,Nan,433.0,48.98,3.9,4.1,Upi,2025-12-18T10:02:09.000Z,0,0,0,India,,0
2025-11-23,22:07:05,T9093846,Completed,C8281933,Auto,Moti Nagar,Kanhaiya Nagar,,Nan,,Nan,,Nan,1234.0,10.5,4.0,4.1,Upi,2025-11-23T22:07:05.000Z,0,0,0,India,,0
2025-10-12,16:11:00,T3835486,Completed,C8922000,Auto,Meerut,Hauz Rani,,Nan,,Nan,,Nan,217.0,26.97,5.0,4.1,Upi,2025-10-12T16:11:00.000Z,0,0,0,India,,0
2025-10-04,12:24:47,T4311014,Completed,C8600148,Auto,Karkarduma,South Extension,,Nan,,Nan,,Nan,790.0,18.64,3.7,4.1,Upi,2025-10-04T12:24:47.000Z,0,0,0,India,,0
2025-12-25,15:14:58,T1330167,Completed,C1694318,Auto,Barakhamba Road,Mundka,,Nan,,Nan,,Nan,942.0,5.86,3.5,4.1,Upi,2025-12-25T15:14:58.000Z,0,0,0,India,,0
2025-06-29,17:38:06,T1089294,Completed,C9432868,Auto,Welcome,Nehru Place,,Nan,,Nan,,Nan,1104.0,43.52,3.5,4.1,Upi,2025-06-29T17:38:06.000Z,0,0,0,India,,0
2025-04-02,17:10:59,T5111956,Completed,C4805824,Auto,Kalkaji,Imt Manesar,,Nan,,Nan,,Nan,741.0,18.96,3.7,4.1,Upi,2025-04-02T17:10:59.000Z,0,0,0,India,,0
2025-04-28,11:59:36,T5031797,Completed,C1097634,Auto,Nirman Vihar,Sarai Kale Khan,,Nan,,Nan,,Nan,344.0,39.46,4.7,4.1,Upi,2025-04-28T11:59:36.000Z,0,0,0,India,,0
2025-06-09,11:17:39,T2557511,Completed,C1070497,Auto,Delhi Gate,Rajiv Chowk,,Nan,,Nan,,Nan,497.0,23.96,4.8,4.1,Upi,2025-06-09T11:17:39.000Z,0,0,0,India,,0
2025-06-30,18:15:55,T3013943,Completed,C7643389,Auto,Udyog Vihar Phase 4,Munirka,,Nan,,Nan,,Nan,2949.0,46.43,3.9,4.1,Upi,2025-06-30T18:15:55.000Z,0,0,0,India,,0
2025-12-17,16:25:18,T1220053,Completed,C3076714,Auto,Mundka,Noida Extension,,Nan,,Nan,,Nan,391.0,35.78,4.5,4.1,Upi,2025-12-17T16:25:18.000Z,0,0,0,India,,0
2025-01-18,09:40:21,T1130353,Completed,C2274502,Auto,Delhi Gate,Aiims,,Nan,,Nan,,Nan,603.0,5.82,4.7,4.1,Upi,2025-01-18T09:40:21.000Z,0,0,0,India,,0
2025-07-21,16:42:50,T4218472,Completed,C6254425,Auto,Chanakyapuri,Preet Vihar,,Nan,,Nan,,Nan,708.0,31.26,4.7,4.1,Upi,2025-07-21T16:42:50.000Z,0,0,0,India,,0
2025-04-27,12:38:40,T1437680,Completed,C5253390,Auto,Nawada,Shastri Park,,Nan,,Nan,,Nan,720.0,8.59,4.7,4.1,Upi,2025-04-27T12:38:40.000Z,0,0,0,India,,0
2025-07-21,11:17:27,T2625797,Completed,C3958694,Auto,Tagore Garden,Jasola,,Nan,,Nan,,Nan,444.0,2.25,3.9,4.1,Upi,2025-07-21T11:17:27.000Z,0,0,0,India,,0
2025-04-09,20:21:43,T4481364,Completed,C1802945,Auto,New Colony,Cyber Hub,,Nan,,Nan,,Nan,416.0,45.86,4.8,4.1,Upi,2025-04-09T20:21:43.000Z,0,0,0,India,,0
2025-09-29,12:35:21,T9773357,Completed,C3626556,Auto,Madipur,Maidan Garhi,,Nan,,Nan,,Nan,440.0,47.03,4.5,4.1,Upi,2025-09-29T12:35:21.000Z,0,0,0,India,,0
2025-08-13,12:45:05,T7670952,Completed,C7886865,Auto,Pitampura,Model Town,,Nan,,Nan,,Nan,885.0,8.38,4.7,4.1,Upi,2025-08-13T12:45:05.000Z,0,0,0,India,,0
2025-11-08,21:52:10,T4352540,Completed,C7328492,Auto,Malviya Nagar,Connaught Place,,Nan,,Nan,,Nan,261.0,46.62,4.5,4.1,Upi,2025-11-08T21:52:10.000Z,0,0,0,India,,0
2025-06-13,18:14:53,T4719974,Completed,C7925577,Auto,Mg Road,Rk Puram,,Nan,,Nan,,Nan,443.0,45.52,4.8,4.1,Upi,2025-06-13T18:14:53.000Z,0,0,0,India,,0
2025-03-19,08:19:28,T7858961,Completed,C9314557,Auto,Rohini West,Civil Lines Gurgaon,,Nan,,Nan,,Nan,598.0,40.11,4.9,4.1,Upi,2025-03-19T08:19:28.000Z,0,0,0,India,,0
2025-01-05,13:50:53,T1405115,Completed,C4705882,Auto,Aiims,Subhash Nagar,,Nan,,Nan,,Nan,718.0,48.37,4.7,4.1,Upi,2025-01-05T13:50:53.000Z,0,0,0,India,,0
2025-04-08,00:51:31,T3481447,Completed,C2715504,Auto,Mg Road,Iffco Chowk,,Nan,,Nan,,Nan,222.0,25.66,4.7,4.1,Upi,2025-04-08T00:51:31.000Z,0,0,0,India,,0
2025-08-21,15:13:04,T1294497,Completed,C1591778,Auto,Shivaji Park,Iffco Chowk,,Nan,,Nan,,Nan,692.0,14.47,3.9,4.1,Upi,2025-08-21T15:13:04.000Z,0,0,0,India,,0
2025-08-12,07:41:43,T4425311,Completed,C2049884,Auto,Botanical Garden,Noida Sector 18,,Nan,,Nan,,Nan,470.0,10.72,4.7,4.1,Upi,2025-08-12T07:41:43.000Z,0,0,0,India,,0
2025-06-24,17:29:23,T2692386,Completed,C1333065,Auto,Mundka,Aya Nagar,,Nan,,Nan,,Nan,162.0,6.88,3.2,4.1,Upi,2025-06-24T17:29:23.000Z,0,0,0,India,,0
2025-02-02,20:26:04,T2009632,Completed,C2722252,Auto,Kherki Daula Toll,Mehrauli,,Nan,,Nan,,Nan,888.0,38.78,4.7,4.1,Upi,2025-02-02T20:26:04.000Z,0,0,0,India,,0
2025-04-12,13:13:58,T6065857,Completed,C3066706,Auto,New Delhi Railway Station,Nehru Place,,Nan,,Nan,,Nan,1030.0,23.02,4.5,4.1,Upi,2025-04-12T13:13:58.000Z,0,0,0,India,,0
2025-01-20,16:13:28,T5610882,Completed,C6363538,Auto,Gwal Pahari,Kaushambi,,Nan,,Nan,,Nan,1506.0,5.28,4.5,4.1,Upi,2025-01-20T16:13:28.000Z,0,0,0,India,,0
2025-03-22,10:17:53,T1873791,Completed,C8363792,Auto,Vasant Kunj,India Gate,,Nan,,Nan,,Nan,460.0,20.75,4.8,4.1,Upi,2025-03-22T10:17:53.000Z,0,0,0,India,,0
2025-04-21,17:52:45,T8111730,Completed,C1166794,Auto,Punjabi Bagh,Barakhamba Road,,Nan,,Nan,,Nan,169.0,8.46,4.7,4.1,Upi,2025-04-21T17:52:45.000Z,0,0,0,India,,0
2025-05-17,15:55:26,T7193232,Completed,C5998710,Auto,Vatika Chowk,Bhikaji Cama Place,,Nan,,Nan,,Nan,106.0,2.76,3.6,4.1,Upi,2025-05-17T15:55:26.000Z,0,0,0,India,,0
2025-02-14,07:12:31,T8164666,Completed,C4281215,Auto,Kirti Nagar,Gwal Pahari,,Nan,,Nan,,Nan,1557.0,42.08,4.9,4.1,Upi,2025-02-14T07:12:31.000Z,0,0,0,India,,0
2025-05-04,14:46:43,T7930484,Completed,C9610562,Auto,Laxmi Nagar,Mandi House,,Nan,,Nan,,Nan,547.0,23.78,4.7,4.1,Upi,2025-05-04T14:46:43.000Z,0,0,0,India,,0
2025-08-10,20:49:20,T9682625,Completed,C8529062,Auto,Mehrauli,Qutub Minar,,Nan,,Nan,,Nan,280.0,21.98,4.5,4.1,Upi,2025-08-10T20:49:20.000Z,0,0,0,India,,0
2025-11-12,11:24:29,T9787298,Completed,C7782062,Auto,Rk Puram,Ghaziabad,,Nan,,Nan,,Nan,313.0,22.2,3.3,4.1,Upi,2025-11-12T11:24:29.000Z,0,0,0,India,,0
2025-09-01,17:14:45,T1893830,Completed,C3968637,Auto,Laxmi Nagar,Dlf City Court,,Nan,,Nan,,Nan,684.0,46.16,3.1,4.1,Upi,2025-09-01T17:14:45.000Z,0,0,0,India,,0
2025-12-12,20:20:35,T7966465,Completed,C2371019,Auto,South Extension,Jhilmil,,Nan,,Nan,,Nan,409.0,34.5,3.1,4.1,Upi,2025-12-12T20:20:35.000Z,0,0,0,India,,0
2025-07-02,15:09:07,T8901989,Completed,C4529927,Auto,Aiims,Jasola,,Nan,,Nan,,Nan,133.0,31.65,3.2,4.4,Upi,2025-07-02T15:09:07.000Z,0,0,0,India,,0
2025-03-12,17:20:08,T1040980,Completed,C5571818,Auto,Narsinghpur,Sikanderpur,,Nan,,Nan,,Nan,196.0,42.26,4.0,4.4,Upi,2025-03-12T17:20:08.000Z,0,0,0,India,,0
2025-07-18,13:35:36,T9120123,Completed,C8106985,Auto,Rajouri Garden,Green Park,,Nan,,Nan,,Nan,213.0,2.12,3.8,4.4,Upi,2025-07-18T13:35:36.000Z,0,0,0,India,,0
2025-03-21,19:19:35,T5027173,Completed,C8988833,Auto,Kashmere Gate,Saidulajab,,Nan,,Nan,,Nan,438.0,23.2,4.5,4.4,Upi,2025-03-21T19:19:35.000Z,0,0,0,India,,0
2025-11-11,17:08:30,T4572796,Completed,C5364384,Auto,Udyog Bhawan,Ghitorni,,Nan,,Nan,,Nan,690.0,46.91,3.3,4.4,Upi,2025-11-11T17:08:30.000Z,0,0,0,India,,0
2025-03-13,07:19:10,T2098616,Completed,C6973646,Auto,Rohini East,Rithala,,Nan,,Nan,,Nan,368.0,37.74,4.5,4.4,Upi,2025-03-13T07:19:10.000Z,0,0,0,India,,0
2025-11-12,10:19:37,T6255473,Completed,C6644449,Auto,Imt Manesar,Mehrauli,,Nan,,Nan,,Nan,255.0,25.6,3.9,4.4,Upi,2025-11-12T10:19:37.000Z,0,0,0,India,,0
2025-02-16,06:39:26,T1023224,Completed,C5585437,Auto,Model Town,Huda City Centre,,Nan,,Nan,,Nan,333.0,39.34,4.5,4.4,Upi,2025-02-16T06:39:26.000Z,0,0,0,India,,0
2025-08-08,01:09:47,T7083305,Completed,C3744080,Auto,Khan Market,India Gate,,Nan,,Nan,,Nan,168.0,37.82,5.0,4.4,Upi,2025-08-08T01:09:47.000Z,0,0,0,India,,0
2025-01-28,05:27:38,T4518559,Completed,C5100197,Auto,Govindpuri,Gurgaon Sector 29,,Nan,,Nan,,Nan,301.0,42.06,3.4,4.4,Upi,2025-01-28T05:27:38.000Z,0,0,0,India,,0
2025-10-26,20:29:20,T2912437,Completed,C1418906,Auto,Vinobapuri,Samaypur Badli,,Nan,,Nan,,Nan,360.0,15.02,4.7,4.4,Upi,2025-10-26T20:29:20.000Z,0,0,0,India,,0
2025-01-05,14:31:31,T5348145,Completed,C5093405,Auto,Noida Sector 62,Ashok Park Main,,Nan,,Nan,,Nan,519.0,46.93,3.8,4.4,Upi,2025-01-05T14:31:31.000Z,0,0,0,India,,0
2025-12-08,14:37:02,T4732990,Completed,C5597464,Auto,Hero Honda Chowk,Badarpur,,Nan,,Nan,,Nan,361.0,42.19,4.5,4.4,Upi,2025-12-08T14:37:02.000Z,0,0,0,India,,0
2025-06-16,21:16:29,T6651948,Completed,C4513204,Auto,India Gate,Udyog Bhawan,,Nan,,Nan,,Nan,313.0,23.58,3.3,4.4,Upi,2025-06-16T21:16:29.000Z,0,0,0,India,,0
2025-01-18,18:41:47,T1540077,Completed,C4826479,Auto,Udyog Vihar Phase 4,Satguru Ram Singh Marg,,Nan,,Nan,,Nan,550.0,12.7,3.0,4.4,Upi,2025-01-18T18:41:47.000Z,0,0,0,India,,0
2025-04-03,12:51:46,T6964396,Completed,C2938572,Auto,Rajouri Garden,Bahadurgarh,,Nan,,Nan,,Nan,309.0,24.47,4.8,4.4,Upi,2025-04-03T12:51:46.000Z,0,0,0,India,,0
2025-08-03,15:13:00,T5585245,Completed,C7320906,Auto,Kashmere Gate Isbt,Subhash Nagar,,Nan,,Nan,,Nan,134.0,8.65,4.7,4.4,Upi,2025-08-03T15:13:00.000Z,0,0,0,India,,0
2025-08-04,16:35:12,T7885863,Completed,C6623275,Auto,Udyog Bhawan,Khandsa,,Nan,,Nan,,Nan,305.0,15.96,3.1,4.4,Upi,2025-08-04T16:35:12.000Z,0,0,0,India,,0
2025-04-22,17:55:45,T2658959,Completed,C7474947,Auto,Adarsh Nagar,New Colony,,Nan,,Nan,,Nan,378.0,17.22,4.8,4.4,Upi,2025-04-22T17:55:45.000Z,0,0,0,India,,0
2025-04-05,21:18:28,T2527387,Completed,C3894144,Auto,Ina Market,Indraprastha,,Nan,,Nan,,Nan,253.0,20.77,4.7,4.4,Upi,2025-04-05T21:18:28.000Z,0,0,0,India,,0
2025-01-15,22:00:50,T6192225,Completed,C2487096,Auto,Barakhamba Road,Jama Masjid,,Nan,,Nan,,Nan,497.0,39.68,4.9,4.4,Upi,2025-01-15T22:00:50.000Z,0,0,0,India,,0
2025-03-28,19:38:48,T4360407,Completed,C7315208,Auto,Dwarka Sector 21,Udyog Vihar,,Nan,,Nan,,Nan,538.0,47.81,4.5,4.4,Upi,2025-03-28T19:38:48.000Z,0,0,0,India,,0
2025-10-01,19:19:03,T7253704,Completed,C5210258,Auto,Bhikaji Cama Place,Arjangarh,,Nan,,Nan,,Nan,206.0,34.56,3.0,4.4,Upi,2025-10-01T19:19:03.000Z,0,0,0,India,,0
2025-10-18,15:51:54,T4694365,Completed,C5304734,Auto,Inderlok,Panipat,,Nan,,Nan,,Nan,375.0,46.73,3.7,4.4,Upi,2025-10-18T15:51:54.000Z,0,0,0,India,,0
2025-10-24,16:35:46,T8811538,Completed,C5769975,Auto,Malviya Nagar,Sultanpur,,Nan,,Nan,,Nan,439.0,33.43,3.5,4.4,Upi,2025-10-24T16:35:46.000Z,0,0,0,India,,0
2025-06-05,16:54:54,T3290603,Completed,C5437240,Auto,Badarpur,Bahadurgarh,,Nan,,Nan,,Nan,439.0,24.93,3.6,4.4,Upi,2025-06-05T16:54:54.000Z,0,0,0,India,,0
2025-01-24,22:21:01,T5330552,Completed,C2551366,Auto,Ghitorni,Shahdara,,Nan,,Nan,,Nan,114.0,22.14,3.9,4.4,Upi,2025-01-24T22:21:01.000Z,0,0,0,India,,0
2025-08-27,05:59:43,T3785959,Completed,C4212693,Auto,Botanical Garden,Badarpur,,Nan,,Nan,,Nan,439.0,46.97,4.9,4.4,Upi,2025-08-27T05:59:43.000Z,0,0,0,India,,0
2025-11-20,09:04:06,T4702249,Completed,C5019335,Auto,Vasant Kunj,Gurgaon Sector 29,,Nan,,Nan,,Nan,291.0,49.55,3.9,4.4,Upi,2025-11-20T09:04:06.000Z,0,0,0,India,,0
2025-02-06,10:45:45,T5655531,Completed,C3644326,Auto,Iffco Chowk,New Delhi Railway Station,,Nan,,Nan,,Nan,209.0,15.76,4.5,4.4,Upi,2025-02-06T10:45:45.000Z,0,0,0,India,,0
2025-10-11,20:20:34,T8129248,Completed,C5979965,Auto,Karol Bagh,Munirka,,Nan,,Nan,,Nan,599.0,46.38,4.7,4.4,Upi,2025-10-11T20:20:34.000Z,0,0,0,India,,0
2025-09-09,15:07:08,T8095039,Completed,C5095410,Auto,Kashmere Gate,Ghitorni,,Nan,,Nan,,Nan,523.0,31.84,4.9,4.4,Upi,2025-09-09T15:07:08.000Z,0,0,0,India,,0
2025-12-26,06:35:47,T9285209,Completed,C8749175,Auto,Pitampura,Gwal Pahari,,Nan,,Nan,,Nan,958.0,3.74,3.9,4.4,Upi,2025-12-26T06:35:47.000Z,0,0,0,India,,0
2025-08-11,21:54:09,T8800141,Completed,C7097857,Auto,Dwarka Mor,Chhatarpur,,Nan,,Nan,,Nan,1319.0,25.33,4.7,4.4,Upi,2025-08-11T21:54:09.000Z,0,0,0,India,,0
2025-08-07,11:00:16,T8290426,Completed,C8678263,Auto,New Colony,Lal Quila,,Nan,,Nan,,Nan,355.0,36.01,4.5,4.4,Upi,2025-08-07T11:00:16.000Z,0,0,0,India,,0
2025-11-28,15:01:52,T5491695,Completed,C5840334,Auto,Laxmi Nagar,Chirag Delhi,,Nan,,Nan,,Nan,304.0,25.23,3.6,4.4,Upi,2025-11-28T15:01:52.000Z,0,0,0,India,,0
2025-09-24,17:46:50,T6336186,Completed,C7281936,Auto,Jor Bagh,Mg Road,,Nan,,Nan,,Nan,405.0,4.79,3.8,4.4,Upi,2025-09-24T17:46:50.000Z,0,0,0,India,,0
2025-09-01,02:18:22,T9172862,Completed,C9944364,Auto,Kanhaiya Nagar,Badshahpur,,Nan,,Nan,,Nan,520.0,48.08,3.8,4.4,Upi,2025-09-01T02:18:22.000Z,0,0,0,India,,0
2025-03-15,15:58:39,T7460414,Completed,C7053460,Auto,Delhi Gate,Nawada,,Nan,,Nan,,Nan,935.0,18.27,3.1,4.4,Upi,2025-03-15T15:58:39.000Z,0,0,0,India,,0
2025-03-21,18:02:14,T8116104,Completed,C7094983,Auto,Ramesh Nagar,Hauz Khas,,Nan,,Nan,,Nan,473.0,2.79,3.2,4.4,Upi,2025-03-21T18:02:14.000Z,0,0,0,India,,0
