Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Booking_Datetime,Is_Cancelled_Customer,Is_Cancelled_Driver,Is_Incomplete,Country,Region
2025-07-14,06:37:36,EU113729,Completed,C7498948,Premier Sedan,Barcelona,Seville,,Nan,,Nan,,Nan,1479.31,25.6,3.1,4.7,Upi,2025-07-15 06:37:36,0,0,0,UK,Europe
2025-04-30,10:29:53,EU113730,Completed,C4650646,Premier Sedan,Nice,Marseille,,Nan,,Nan,,Nan,727.49,23.89,4.7,4.7,Upi,2025-05-01 10:29:53,0,0,0,France,Europe
2025-02-15,18:39:13,EU113731,Completed,C9623653,Premier Sedan,Bordeaux,Bristol,,Nan,,Nan,,Nan,155.78,28.34,3.7,4.7,Upi,2025-02-16 18:39:13,0,0,0,Germany,Europe
2025-03-14,11:36:20,EU113732,Completed,C1715278,Premier Sedan,Bristol,Lyon,,Nan,,Nan,,Nan,2574.59,23.35,4.9,4.7,Upi,2025-03-15 11:36:20,0,0,0,Germany,Europe
2025-08-01,11:46:47,EU113733,Completed,C7949005,Premier Sedan,Bristol,Barcelona,,Nan,,Nan,,Nan,568.6,11.0,4.0,4.7,Upi,2025-08-02 11:46:47,0,0,0,Spain,Europe
2025-06-26,17:41:39,EU113734,Completed,C9635207,Premier Sedan,Frankfurt,Leeds,,Nan,,Nan,,Nan,473.07,23.01,5.0,4.7,Upi,2025-06-27 17:41:39,0,0,0,Austria,Europe
2025-06-07,11:10:51,EU113735,Completed,C2390699,Premier Sedan,Munich,Marseille,,Nan,,Nan,,Nan,185.85,7.29,3.6,4.7,Upi,2025-06-08 11:10:51,0,0,0,Austria,Europe
2025-06-04,17:05:22,EU113736,Completed,C7095674,Premier Sedan,Nice,Nice,,Nan,,Nan,,Nan,163.9,24.11,3.7,4.7,Upi,2025-06-05 17:05:22,0,0,0,France,Europe
2025-04-15,19:42:40,EU113737,Completed,C7449531,Premier Sedan,London,Bristol,,Nan,,Nan,,Nan,343.36,38.7,3.7,4.7,Upi,2025-04-16 19:42:40,0,0,0,France,Europe
2025-10-21,11:07:53,EU113738,Completed,C6713030,Premier Sedan,Barcelona,Munich,,Nan,,Nan,,Nan,189.26,27.97,3.9,4.7,Upi,2025-10-22 11:07:53,0,0,0,Germany,Europe
2025-07-30,07:07:25,EU113739,Completed,C6345184,Premier Sedan,Nice,Bristol,,Nan,,Nan,,Nan,295.63,58.11,4.9,4.7,Upi,2025-07-31 07:07:25,0,0,0,Germany,Europe
2025-01-03,07:49:26,EU113740,Completed,C3119351,Premier Sedan,Valencia,Bristol,,Nan,,Nan,,Nan,931.04,26.79,3.2,4.7,Upi,2025-01-04 07:49:26,0,0,0,Austria,Europe
2025-12-10,20:35:38,EU113741,Completed,C4413626,Premier Sedan,Madrid,Bilbao,,Nan,,Nan,,Nan,1160.76,14.78,3.2,4.7,Upi,2025-12-11 20:35:38,0,0,0,Germany,Europe
2025-09-12,17:14:40,EU113742,Completed,C8524959,Premier Sedan,Barcelona,Lyon,,Nan,,Nan,,Nan,985.18,23.92,4.5,4.7,Upi,2025-09-13 17:14:40,0,0,0,Germany,Europe
2025-04-06,20:35:30,EU113743,Completed,C5451364,Premier Sedan,London,Bilbao,,Nan,,Nan,,Nan,1602.14,4.87,5.0,4.7,Upi,2025-04-07 20:35:30,0,0,0,Austria,Europe
2025-07-22,20:51:03,EU113744,Completed,C3464258,Premier Sedan,Berlin,Frankfurt,,Nan,,Nan,,Nan,372.14,1.28,3.8,4.7,Upi,2025-07-23 20:51:03,0,0,0,Spain,Europe
2025-02-09,05:49:31,EU113745,Completed,C5827471,Premier Sedan,Bilbao,Frankfurt,,Nan,,Nan,,Nan,200.17,41.98,4.9,4.7,Upi,2025-02-10 05:49:31,0,0,0,Germany,Europe
2025-02-05,15:15:20,EU113746,Completed,C4869919,Premier Sedan,Leeds,Bilbao,,Nan,,Nan,,Nan,566.85,59.28,4.7,4.7,Upi,2025-02-06 15:15:20,0,0,0,Austria,Europe
2025-01-18,10:22:22,EU113747,Completed,C8713985,Premier Sedan,Madrid,Nice,,Nan,,Nan,,Nan,615.89,18.22,3.4,4.7,Upi,2025-01-19 10:22:22,0,0,0,Netherlands,Europe
2025-07-05,02:00:50,EU113748,Completed,C5621836,Premier Sedan,Birmingham,Marseille,,Nan,,Nan,,Nan,703.86,2.73,4.7,4.7,Upi,2025-07-06 02:00:50,0,0,0,UK,Europe
2025-11-04,16:49:01,EU113749,Completed,C8778502,Premier Sedan,Madrid,Paris,,Nan,,Nan,,Nan,302.91,25.77,3.8,4.7,Upi,2025-11-05 16:49:01,0,0,0,UK,Europe
2025-05-23,06:53:40,EU113750,Completed,C2622603,Premier Sedan,Bristol,Paris,,Nan,,Nan,,Nan,161.99,1.91,3.3,4.7,Upi,2025-05-24 06:53:40,0,0,0,Austria,Europe
2025-08-08,19:12:16,EU113751,Completed,C2108210,Premier Sedan,Manchester,Nice,,Nan,,Nan,,Nan,1018.57,40.65,4.5,4.7,Upi,2025-08-09 19:12:16,0,0,0,Spain,Europe
2025-12-02,20:05:50,EU113752,Completed,C4566674,Premier Sedan,Manchester,Seville,,Nan,,Nan,,Nan,454.38,42.76,3.4,4.7,Upi,2025-12-03 20:05:50,0,0,0,Netherlands,Europe
2025-05-19,20:49:23,EU113753,Completed,C2107034,Premier Sedan,Frankfurt,Leeds,,Nan,,Nan,,Nan,511.05,6.49,4.7,4.7,Upi,2025-05-20 20:49:23,0,0,0,Austria,Europe
2025-03-24,23:00:57,EU113754,Completed,C6639298,Premier Sedan,Madrid,Cologne,,Nan,,Nan,,Nan,569.87,35.03,3.4,4.7,Upi,2025-03-25 23:00:57,0,0,0,France,Europe
2025-04-23,09:31:05,EU113755,Completed,C9846888,Premier Sedan,Valencia,Munich,,Nan,,Nan,,Nan,1019.85,11.55,4.7,4.7,Upi,2025-04-24 09:31:05,0,0,0,Spain,Europe
2025-05-30,18:11:22,EU113756,Completed,C9639748,Premier Sedan,Cologne,Seville,,Nan,,Nan,,Nan,257.87,25.8,3.6,4.7,Upi,2025-05-31 18:11:22,0,0,0,Netherlands,Europe
2025-05-16,18:40:17,EU113757,Completed,C9514652,Premier Sedan,Leeds,Birmingham,,Nan,,Nan,,Nan,414.63,22.93,4.0,4.7,Upi,2025-05-17 18:40:17,0,0,0,Spain,Europe
2025-03-17,20:46:08,EU113758,Completed,C7709557,Premier Sedan,Lyon,Munich,,Nan,,Nan,,Nan,684.6,24.39,3.7,4.7,Upi,2025-03-18 20:46:08,0,0,0,UK,Europe
2025-05-26,10:22:54,EU113759,Completed,C8004644,Premier Sedan,Cologne,Manchester,,Nan,,Nan,,Nan,842.84,14.78,3.8,4.7,Upi,2025-05-27 10:22:54,0,0,0,Germany,Europe
2025-05-18,21:28:28,EU113760,Completed,C8283574,Premier Sedan,Madrid,Seville,,Nan,,Nan,,Nan,726.02,41.28,4.5,4.7,Upi,2025-05-19 21:28:28,0,0,0,Germany,Europe
2025-02-28,05:50:34,EU113761,Completed,C6570792,Premier Sedan,Frankfurt,Madrid,,Nan,,Nan,,Nan,606.45,20.96,4.5,4.7,Upi,2025-03-01 05:50:34,0,0,0,UK,Europe
2025-12-13,07:33:17,EU113762,Completed,C5982838,Premier Sedan,Manchester,Hamburg,,Nan,,Nan,,Nan,450.46,25.57,3.4,4.7,Upi,2025-12-14 07:33:17,0,0,0,Spain,Europe
2025-03-31,00:49:58,EU113763,Completed,C3776675,Premier Sedan,Madrid,Paris,,Nan,,Nan,,Nan,1003.23,7.86,3.3,4.7,Upi,2025-04-01 00:49:58,0,0,0,Austria,Europe
2025-03-02,18:04:30,EU113764,Completed,C5851896,Premier Sedan,Bordeaux,Cologne,,Nan,,Nan,,Nan,413.26,7.99,4.8,4.7,Upi,2025-03-03 18:04:30,0,0,0,Germany,Europe
2025-07-07,12:50:36,EU113765,Completed,C4043034,Premier Sedan,Nice,London,,Nan,,Nan,,Nan,1054.26,9.3,3.9,4.7,Upi,2025-07-08 12:50:36,0,0,0,Spain,Europe
2025-01-09,07:16:04,EU113766,Completed,C7329738,Premier Sedan,Birmingham,Bilbao,,Nan,,Nan,,Nan,165.73,70.28,3.1,4.7,Upi,2025-01-10 07:16:04,0,0,0,Germany,Europe
2025-01-20,15:14:37,EU113767,Completed,C8096536,Premier Sedan,Barcelona,Madrid,,Nan,,Nan,,Nan,814.49,28.52,4.7,4.7,Upi,2025-01-21 15:14:37,0,0,0,UK,Europe
2025-09-15,09:58:25,EU113768,Completed,C8298205,Premier Sedan,Seville,Nice,,Nan,,Nan,,Nan,933.27,18.88,3.8,4.7,Upi,2025-09-16 09:58:25,0,0,0,Germany,Europe
2025-04-05,17:59:43,EU113769,Completed,C5026512,Premier Sedan,Seville,Leeds,,Nan,,Nan,,Nan,965.5,27.52,3.8,4.7,Upi,2025-04-06 17:59:43,0,0,0,Austria,Europe
2025-08-09,19:02:15,EU113770,Completed,C6668345,Premier Sedan,Berlin,Munich,,Nan,,Nan,,Nan,237.04,10.27,3.5,4.7,Upi,2025-08-10 19:02:15,0,0,0,Netherlands,Europe
2025-10-19,09:33:14,EU113771,Completed,C1508222,Premier Sedan,Bordeaux,Bilbao,,Nan,,Nan,,Nan,139.35,20.26,3.9,4.7,Upi,2025-10-20 09:33:14,0,0,0,UK,Europe
2025-05-02,19:10:42,EU113772,Completed,C5831329,Premier Sedan,Bristol,Lyon,,Nan,,Nan,,Nan,467.38,16.32,3.7,4.7,Upi,2025-05-03 19:10:42,0,0,0,Netherlands,Europe
2025-09-19,07:05:35,EU113773,Completed,C7999697,Premier Sedan,Frankfurt,Bordeaux,,Nan,,Nan,,Nan,429.57,21.44,4.8,4.7,Upi,2025-09-20 07:05:35,0,0,0,Spain,Europe
2025-12-13,18:16:42,EU113774,Completed,C4673318,Premier Sedan,Birmingham,Birmingham,,Nan,,Nan,,Nan,180.76,12.48,4.0,4.7,Upi,2025-12-14 18:16:42,0,0,0,UK,Europe
2025-11-14,17:52:06,EU113775,Completed,C5656699,Premier Sedan,Bilbao,Lyon,,Nan,,Nan,,Nan,256.14,52.95,4.9,4.7,Upi,2025-11-15 17:52:06,0,0,0,France,Europe
2025-05-21,19:29:12,EU113776,Completed,C4191806,Premier Sedan,Bordeaux,Birmingham,,Nan,,Nan,,Nan,480.03,27.85,3.8,4.7,Upi,2025-05-22 19:29:12,0,0,0,Spain,Europe
2025-09-14,21:09:16,EU113777,Completed,C4848189,Premier Sedan,Barcelona,Bilbao,,Nan,,Nan,,Nan,639.65,34.69,4.9,4.7,Upi,2025-09-15 21:09:16,0,0,0,France,Europe
2025-08-22,18:51:53,EU113778,Completed,C1261222,Premier Sedan,Birmingham,Leeds,,Nan,,Nan,,Nan,629.42,3.2,3.8,4.7,Upi,2025-08-23 18:51:53,0,0,0,Germany,Europe
2025-07-28,07:44:05,EU113779,Completed,C3558672,Premier Sedan,Manchester,Birmingham,,Nan,,Nan,,Nan,618.62,8.35,4.7,4.7,Upi,2025-07-29 07:44:05,0,0,0,Germany,Europe
2025-04-23,19:24:47,EU113780,Completed,C8750748,Premier Sedan,Manchester,Madrid,,Nan,,Nan,,Nan,1032.03,32.69,4.9,4.7,Upi,2025-04-24 19:24:47,0,0,0,Austria,Europe
2025-02-27,12:48:26,EU113781,Completed,C1408953,Premier Sedan,Marseille,Frankfurt,,Nan,,Nan,,Nan,87.11,34.6,3.4,4.7,Upi,2025-02-28 12:48:26,0,0,0,Austria,Europe
2025-08-04,08:21:18,EU113782,Completed,C9430382,Premier Sedan,Berlin,London,,Nan,,Nan,,Nan,149.96,25.94,3.9,4.7,Upi,2025-08-05 08:21:18,0,0,0,Netherlands,Europe
2025-10-23,15:36:59,EU113783,Completed,C6825532,Premier Sedan,London,Bordeaux,,Nan,,Nan,,Nan,324.33,19.58,3.9,4.7,Upi,2025-10-24 15:36:59,0,0,0,France,Europe
2025-04-23,06:08:53,EU113784,Completed,C8952430,Premier Sedan,Marseille,Munich,,Nan,,Nan,,Nan,454.54,19.22,3.9,4.7,Upi,2025-04-24 06:08:53,0,0,0,Spain,Europe
2025-10-22,20:24:21,EU113785,Completed,C4523501,Premier Sedan,Bilbao,Berlin,,Nan,,Nan,,Nan,606.32,12.03,3.2,4.7,Upi,2025-10-23 20:24:21,0,0,0,Austria,Europe
2025-08-21,18:00:01,EU113786,Completed,C4054953,Premier Sedan,Manchester,Birmingham,,Nan,,Nan,,Nan,277.79,44.6,5.0,4.7,Upi,2025-08-22 18:00:01,0,0,0,Austria,Europe
2025-06-30,14:25:23,EU113787,Completed,C2468611,Premier Sedan,Cologne,Madrid,,Nan,,Nan,,Nan,1463.41,18.22,4.9,4.7,Upi,2025-07-01 14:25:23,0,0,0,Spain,Europe
2025-06-21,10:12:25,EU113788,Completed,C2822989,Premier Sedan,Valencia,Bristol,,Nan,,Nan,,Nan,413.79,15.01,4.9,4.7,Upi,2025-06-22 10:12:25,0,0,0,Austria,Europe
2025-12-02,11:24:11,EU113789,Completed,C3658600,Premier Sedan,Marseille,Nice,,Nan,,Nan,,Nan,209.38,12.67,3.6,4.7,Upi,2025-12-03 11:24:11,0,0,0,Spain,Europe
2025-07-09,20:25:51,EU113790,Completed,C6762767,Premier Sedan,Nice,Valencia,,Nan,,Nan,,Nan,219.37,21.5,4.5,4.7,Upi,2025-07-10 20:25:51,0,0,0,Spain,Europe
2025-11-25,17:06:16,EU113791,Completed,C2446303,Premier Sedan,Nice,Bordeaux,,Nan,,Nan,,Nan,467.9,51.01,3.5,4.7,Upi,2025-11-26 17:06:16,0,0,0,UK,Europe
2025-05-10,19:49:18,EU113792,Completed,C7119243,Premier Sedan,Madrid,Berlin,,Nan,,Nan,,Nan,982.69,5.33,4.9,4.7,Upi,2025-05-11 19:49:18,0,0,0,Spain,Europe
2025-05-27,07:48:25,EU113793,Completed,C3304196,Premier Sedan,Nice,Cologne,,Nan,,Nan,,Nan,104.41,5.95,3.7,4.7,Upi,2025-05-28 07:48:25,0,0,0,France,Europe
2025-02-28,09:08:37,EU113794,Completed,C8603065,Premier Sedan,Munich,Marseille,,Nan,,Nan,,Nan,967.62,43.53,3.4,4.7,Upi,2025-03-01 09:08:37,0,0,0,Netherlands,Europe
2025-10-26,22:49:14,EU113795,Completed,C5127948,Premier Sedan,Nice,Paris,,Nan,,Nan,,Nan,259.52,26.67,4.5,4.7,Upi,2025-10-27 22:49:14,0,0,0,France,Europe
2025-04-10,07:37:52,EU113796,Completed,C4964911,Premier Sedan,Cologne,London,,Nan,,Nan,,Nan,74.38,49.81,4.9,4.7,Upi,2025-04-11 07:37:52,0,0,0,Netherlands,Europe
2025-02-20,16:24:24,EU113797,Completed,C3672950,Premier Sedan,Hamburg,Leeds,,Nan,,Nan,,Nan,657.38,28.07,4.9,4.7,Upi,2025-02-21 16:24:24,0,0,0,Austria,Europe
2025-12-24,10:30:15,EU113798,Completed,C5156696,Premier Sedan,Manchester,Bordeaux,,Nan,,Nan,,Nan,1065.54,4.01,4.7,4.7,Upi,2025-12-25 10:30:15,0,0,0,Austria,Europe
2025-10-30,08:43:59,EU113799,Completed,C7267841,Premier Sedan,Berlin,Valencia,,Nan,,Nan,,Nan,319.26,10.26,4.8,4.7,Upi,2025-10-31 08:43:59,0,0,0,France,Europe
2025-01-14,18:54:37,EU113800,Completed,C9173107,Premier Sedan,Bordeaux,Barcelona,,Nan,,Nan,,Nan,3793.66,47.16,4.7,4.7,Upi,2025-01-15 18:54:37,0,0,0,Austria,Europe
2025-04-29,05:00:33,EU113801,Completed,C3712969,Premier Sedan,Madrid,Marseille,,Nan,,Nan,,Nan,376.43,49.7,5.0,4.7,Upi,2025-04-30 05:00:33,0,0,0,Austria,Europe
2025-04-01,17:51:08,EU113802,Completed,C5402994,Premier Sedan,Leeds,Hamburg,,Nan,,Nan,,Nan,172.59,7.57,3.8,5.0,Upi,2025-04-02 17:51:08,0,0,0,UK,Europe
2025-04-16,11:35:54,EU113803,Completed,C3088301,Premier Sedan,Seville,Valencia,,Nan,,Nan,,Nan,423.95,38.93,3.3,5.0,Upi,2025-04-17 11:35:54,0,0,0,Spain,Europe
2025-08-13,13:20:39,EU113804,Completed,C9825132,Premier Sedan,Munich,Bordeaux,,Nan,,Nan,,Nan,1141.5,11.35,3.1,5.0,Upi,2025-08-14 13:20:39,0,0,0,Spain,Europe
2025-12-29,19:46:04,EU113805,Completed,C8826533,Premier Sedan,Berlin,Seville,,Nan,,Nan,,Nan,3381.26,10.15,3.2,5.0,Upi,2025-12-30 19:46:04,0,0,0,UK,Europe
2025-05-06,20:55:17,EU113806,Completed,C1637501,Premier Sedan,Bristol,Bristol,,Nan,,Nan,,Nan,306.84,9.13,5.0,5.0,Upi,2025-05-07 20:55:17,0,0,0,Germany,Europe
2025-07-21,19:02:19,EU113807,Completed,C6812930,Premier Sedan,Madrid,Hamburg,,Nan,,Nan,,Nan,1396.95,4.08,3.8,5.0,Upi,2025-07-22 19:02:19,0,0,0,Spain,Europe
2025-06-02,08:06:19,EU113808,Completed,C5199917,Premier Sedan,Barcelona,Nice,,Nan,,Nan,,Nan,133.33,33.35,3.3,5.0,Upi,2025-06-03 08:06:19,0,0,0,Netherlands,Europe
2025-02-27,20:11:40,EU113809,Completed,C8206456,Premier Sedan,Frankfurt,Lyon,,Nan,,Nan,,Nan,489.35,32.34,3.8,5.0,Upi,2025-02-28 20:11:40,0,0,0,Austria,Europe
2025-09-02,10:36:05,EU113810,Completed,C4676698,Premier Sedan,Bristol,Frankfurt,,Nan,,Nan,,Nan,337.24,3.54,4.7,5.0,Upi,2025-09-03 10:36:05,0,0,0,UK,Europe
2025-12-17,09:36:33,EU113811,Completed,C5113168,Premier Sedan,Hamburg,Valencia,,Nan,,Nan,,Nan,563.09,49.77,4.7,5.0,Upi,2025-12-18 09:36:33,0,0,0,Austria,Europe
2025-02-25,18:22:14,EU113812,Completed,C4911914,Premier Sedan,Bristol,Manchester,,Nan,,Nan,,Nan,460.42,12.11,3.7,5.0,Upi,2025-02-26 18:22:14,0,0,0,Netherlands,Europe
2025-07-29,07:37:27,EU113813,Completed,C4097266,Premier Sedan,Barcelona,Barcelona,,Nan,,Nan,,Nan,335.92,31.22,3.8,5.0,Upi,2025-07-30 07:37:27,0,0,0,Germany,Europe
2025-10-21,12:44:21,EU113814,Completed,C3879361,Premier Sedan,Barcelona,Seville,,Nan,,Nan,,Nan,614.95,2.48,4.7,5.0,Upi,2025-10-22 12:44:21,0,0,0,Germany,Europe
2025-03-23,07:52:37,EU113815,Completed,C2344321,Premier Sedan,Birmingham,Paris,,Nan,,Nan,,Nan,100.93,6.45,4.5,5.0,Upi,2025-03-24 07:52:37,0,0,0,UK,Europe
2025-03-20,20:26:54,EU113816,Completed,C2040016,Premier Sedan,Berlin,Leeds,,Nan,,Nan,,Nan,112.08,14.71,3.7,5.0,Upi,2025-03-21 20:26:54,0,0,0,Spain,Europe
2025-08-11,06:21:53,EU113817,Completed,C9705750,Premier Sedan,Frankfurt,Madrid,,Nan,,Nan,,Nan,735.32,22.9,3.7,5.0,Upi,2025-08-12 06:21:53,0,0,0,Netherlands,Europe
2025-02-06,21:57:19,EU113818,Completed,C2202123,Premier Sedan,Paris,Barcelona,,Nan,,Nan,,Nan,1116.45,12.55,4.9,5.0,Upi,2025-02-07 21:57:19,0,0,0,Austria,Europe
2025-08-28,20:58:09,EU113819,Completed,C8086376,Premier Sedan,Frankfurt,Seville,,Nan,,Nan,,Nan,228.25,24.47,4.5,5.0,Upi,2025-08-29 20:58:09,0,0,0,France,Europe
2025-04-26,00:19:29,EU113820,Completed,C9913014,Premier Sedan,Bristol,Cologne,,Nan,,Nan,,Nan,417.83,19.71,4.5,5.0,Upi,2025-04-27 00:19:29,0,0,0,UK,Europe
2025-06-17,19:45:46,EU113821,Completed,C6989729,Premier Sedan,Frankfurt,Valencia,,Nan,,Nan,,Nan,186.57,34.48,4.9,5.0,Upi,2025-06-18 19:45:46,0,0,0,Spain,Europe
2025-09-04,07:14:46,EU113822,Completed,C3279173,Premier Sedan,London,Bristol,,Nan,,Nan,,Nan,105.64,14.92,4.8,5.0,Upi,2025-09-05 07:14:46,0,0,0,Austria,Europe
2025-05-29,17:34:30,EU113823,Completed,C1107022,Premier Sedan,Lyon,Bristol,,Nan,,Nan,,Nan,396.5,47.02,4.5,5.0,Upi,2025-05-30 17:34:30,0,0,0,Germany,Europe
2025-03-31,12:28:03,EU113824,Completed,C2786128,Premier Sedan,Hamburg,Berlin,,Nan,,Nan,,Nan,899.74,6.73,3.8,5.0,Upi,2025-04-01 12:28:03,0,0,0,France,Europe
2025-12-25,20:52:22,EU113825,Completed,C8736885,Premier Sedan,Seville,Munich,,Nan,,Nan,,Nan,252.11,54.12,5.0,5.0,Upi,2025-12-26 20:52:22,0,0,0,Germany,Europe
2025-03-17,13:16:43,EU113826,Completed,C9742839,Premier Sedan,Nice,Hamburg,,Nan,,Nan,,Nan,1257.27,21.78,5.0,5.0,Upi,2025-03-18 13:16:43,0,0,0,France,Europe
2025-02-02,18:01:19,EU113827,Completed,C9939627,Premier Sedan,Leeds,Berlin,,Nan,,Nan,,Nan,389.46,35.9,4.5,5.0,Upi,2025-02-03 18:01:19,0,0,0,Germany,Europe
2025-01-25,17:16:50,EU113828,Completed,C2824950,Premier Sedan,Madrid,Nice,,Nan,,Nan,,Nan,113.17,32.81,4.5,5.0,Upi,2025-01-26 17:16:50,0,0,0,Netherlands,Europe
2025-01-23,11:13:41,EU113829,Completed,C6856730,Premier Sedan,Bilbao,Bordeaux,,Nan,,Nan,,Nan,2547.46,4.22,4.9,5.0,Upi,2025-01-24 11:13:41,0,0,0,France,Europe
2025-02-19,06:50:35,EU113830,Completed,C6220900,Premier Sedan,Munich,Hamburg,,Nan,,Nan,,Nan,576.37,23.57,4.9,5.0,Upi,2025-02-20 06:50:35,0,0,0,France,Europe
2025-07-01,14:58:51,EU113831,Completed,C1646541,Premier Sedan,Bristol,Lyon,,Nan,,Nan,,Nan,283.42,28.77,3.4,5.0,Upi,2025-07-02 14:58:51,0,0,0,UK,Europe
2025-02-05,21:46:34,EU113832,Completed,C8801641,Premier Sedan,Munich,Hamburg,,Nan,,Nan,,Nan,631.95,35.32,3.6,5.0,Upi,2025-02-06 21:46:34,0,0,0,UK,Europe
2025-12-30,17:54:48,EU113833,Completed,C1381191,Premier Sedan,Marseille,Bordeaux,,Nan,,Nan,,Nan,489.5,30.21,3.8,5.0,Upi,2025-12-31 17:54:48,0,0,0,Austria,Europe
2025-12-01,17:09:24,EU113834,Completed,C2165890,Premier Sedan,Frankfurt,Hamburg,,Nan,,Nan,,Nan,509.16,9.83,3.8,5.0,Upi,2025-12-02 17:09:24,0,0,0,Netherlands,Europe
2025-12-23,10:30:40,EU113835,Completed,C6646246,Premier Sedan,Nice,Barcelona,,Nan,,Nan,,Nan,624.91,7.3,4.0,5.0,Upi,2025-12-24 10:30:40,0,0,0,Germany,Europe
2025-03-09,13:37:08,EU113836,Completed,C2730200,Premier Sedan,Manchester,Cologne,,Nan,,Nan,,Nan,239.88,15.03,3.9,5.0,Upi,2025-03-10 13:37:08,0,0,0,Spain,Europe
2025-12-07,08:36:55,EU113837,Completed,C1408904,Premier Sedan,London,Nice,,Nan,,Nan,,Nan,409.89,12.62,3.9,5.0,Upi,2025-12-08 08:36:55,0,0,0,Germany,Europe
2025-10-31,16:51:31,EU113838,Completed,C5770570,Premier Sedan,Seville,Munich,,Nan,,Nan,,Nan,401.91,14.58,4.7,5.0,Upi,2025-11-01 16:51:31,0,0,0,UK,Europe
2025-07-21,19:41:07,EU113839,Completed,C2300281,Premier Sedan,Madrid,Seville,,Nan,,Nan,,Nan,1554.99,25.57,4.7,5.0,Upi,2025-07-22 19:41:07,0,0,0,Spain,Europe
2025-08-16,16:19:01,EU113840,Completed,C1537992,Premier Sedan,Berlin,Frankfurt,,Nan,,Nan,,Nan,318.83,8.07,4.7,5.0,Upi,2025-08-17 16:19:01,0,0,0,Austria,Europe
2025-11-15,12:04:41,EU113841,Completed,C6117143,Premier Sedan,Berlin,Valencia,,Nan,,Nan,,Nan,1799.18,22.86,3.9,5.0,Upi,2025-11-16 12:04:41,0,0,0,Spain,Europe
2025-01-11,20:19:46,EU113842,Completed,C5029452,Premier Sedan,Frankfurt,Valencia,,Nan,,Nan,,Nan,277.67,28.82,4.5,5.0,Upi,2025-01-12 20:19:46,0,0,0,Austria,Europe
2025-09-02,20:06:29,EU113843,Completed,C6064463,Premier Sedan,Marseille,Bordeaux,,Nan,,Nan,,Nan,1478.52,49.74,4.5,5.0,Upi,2025-09-03 20:06:29,0,0,0,Germany,Europe
2025-11-08,18:20:30,EU113844,Completed,C7431555,Premier Sedan,Frankfurt,Seville,,Nan,,Nan,,Nan,359.83,56.6,3.8,5.0,Upi,2025-11-09 18:20:30,0,0,0,UK,Europe
2025-03-23,21:38:09,EU113845,Completed,C1823084,Premier Sedan,Leeds,Marseille,,Nan,,Nan,,Nan,1107.34,22.39,4.5,5.0,Upi,2025-03-24 21:38:09,0,0,0,Spain,Europe
2025-10-21,10:05:45,EU113846,Completed,C5977880,Premier Sedan,Lyon,Leeds,,Nan,,Nan,,Nan,189.25,28.14,3.3,5.0,Upi,2025-10-22 10:05:45,0,0,0,UK,Europe
2025-12-26,16:28:28,EU113847,Completed,C3788690,Premier Sedan,Bordeaux,Nice,,Nan,,Nan,,Nan,198.07,30.78,4.0,5.0,Upi,2025-12-27 16:28:28,0,0,0,France,Europe
2025-10-02,10:44:34,EU113848,Completed,C1126115,Premier Sedan,Bristol,Marseille,,Nan,,Nan,,Nan,477.37,67.25,4.5,5.0,Upi,2025-10-03 10:44:34,0,0,0,Germany,Europe
2025-04-02,05:22:31,EU113849,Completed,C1765584,Premier Sedan,Frankfurt,Leeds,,Nan,,Nan,,Nan,327.26,50.05,4.9,5.0,Upi,2025-04-03 05:22:31,0,0,0,Netherlands,Europe
2025-05-10,03:52:42,EU113850,Completed,C8201161,Premier Sedan,Hamburg,Hamburg,,Nan,,Nan,,Nan,241.05,24.6,4.5,5.0,Upi,2025-05-11 03:52:42,0,0,0,Netherlands,Europe
2025-09-12,22:34:16,EU113851,Completed,C1602206,Premier Sedan,Bristol,Cologne,,Nan,,Nan,,Nan,513.3,41.78,3.8,5.0,Upi,2025-09-13 22:34:16,0,0,0,Germany,Europe
2025-04-07,20:29:02,EU113852,Completed,C6618276,Premier Sedan,Bordeaux,Frankfurt,,Nan,,Nan,,Nan,1176.18,38.06,3.9,5.0,Upi,2025-04-08 20:29:02,0,0,0,France,Europe
2025-08-08,21:04:31,EU113853,Completed,C3039301,Premier Sedan,Bordeaux,Bordeaux,,Nan,,Nan,,Nan,663.52,9.47,3.7,5.0,Upi,2025-08-09 21:04:31,0,0,0,UK,Europe
2025-07-14,11:35:13,EU113854,Completed,C6585117,Premier Sedan,London,Manchester,,Nan,,Nan,,Nan,180.07,16.61,4.9,5.0,Upi,2025-07-15 11:35:13,0,0,0,Austria,Europe
2025-10-17,13:46:46,EU113855,Completed,C9896784,Premier Sedan,Seville,Bordeaux,,Nan,,Nan,,Nan,159.79,7.0,3.9,5.0,Upi,2025-10-18 13:46:46,0,0,0,Netherlands,Europe
2025-04-20,09:27:37,EU113856,Completed,C1093344,Premier Sedan,Barcelona,Lyon,,Nan,,Nan,,Nan,1247.56,51.06,3.9,5.0,Upi,2025-04-21 09:27:37,0,0,0,Netherlands,Europe
